id,parent,address,pname,cityname,type,typecode,shopinfo,childtype,adname,name,location,tel,lng,lat
B001B1CCJ0,B001B0IZMA,江汉路步行街104号3层(扬子江酒店旁),湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,1,320,江岸区,捞旺猪肚鸡(江汉路店),"114.291273,30.581148",13971639103,114.291273,30.581148
B0FFJ231PX,B001B0IZMA,江汉路原潮流百货现一食万巷二楼,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,320,江岸区,锅捞大海成都火锅(江汉路店),"114.290831,30.581792",027-82842188,114.290831,30.581792
B001B0B98N,B001B0I6GT,江汉一路46号(旋宫饭店对面),湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,1,324,江汉区,烤鱼家常菜馆(江汉路步行街店),"114.290078,30.581118",027-82333277;027-82817274;18071708329,114.290078,30.581118
B0FFLHIORC,B0FFH1J7RE,和平大道750号绿地缤纷城5楼5F-10,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,1,202,武昌区,海底捞火锅(绿地缤纷城店),"114.321730,30.582993",027-87258877;027-87268877,114.321730,30.582993
B001B0I2I0,B001B0IZMA,水塔街办事处江汉路步行街112号,湖北省,武汉市,餐饮服务;快餐厅;肯德基|餐饮服务;冷饮店;冷饮店,050301|050700,0,320,江岸区,肯德基(启新餐厅),"114.290903,30.581461",027-82839999;4009200715,114.290903,30.581461
B001B06V1S,[],汉口南京路74号(武汉少年儿童图书馆旁),湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,[],江岸区,金孔雀烧烤王(南京路店),"114.293686,30.582696",13071278281;13339992182,114.293686,30.582696
B0FFJ69O40,B001B09JRP,永清街办事处胜利街345号,湖北省,武汉市,餐饮服务;中餐厅;湖北菜(鄂菜),050112,0,320,江岸区,老村长私募菜(胜利街店),"114.307580,30.600350",[],114.307580,30.600350
B0HDPZIDFS,B0HAVU8R8G,中山大道1515号壹方购物中心3层,湖北省,武汉市,餐饮服务;休闲餐饮场所;休闲餐饮场所|餐饮服务;糕饼店;糕饼店,050400|050800,0,201,江岸区,工匠面包(壹方超级工坊店),"114.310102,30.609401",027-82637668,114.310102,30.609401
B0IAYARH2O,B001B16OUH,京汉大道856号,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,320,江岸区,牛式炭火烧肉酒场(循礼门店),"114.287808,30.585883",13886160006,114.287808,30.585883
B0HD21FJMJ,B0HAVUA081,中山大道1515号天地壹方南馆5F-04,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,201,江岸区,御牛道日式料理炭火烤肉(天地壹方店),"114.309700,30.608825",027-82848088,114.309700,30.608825
B0I247S3B4,B001B08ZU3,南京路建华大厦一楼,湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,1,202,江岸区,俏小张自助海鲜烧烤(南京路店),"114.290595,30.584341",18627031783,114.290595,30.584341
B001B03AB4,[],解放公园路34-1号(近公交车站),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,健康快餐福荣餐厅(解放公园路店),"114.300207,30.604087",027-82436885;13477066449;13507169957,114.300207,30.604087
B0FFGAI94Y,B001B086CW,江汉区步行街中心百货5楼江南金草帽,湖北省,武汉市,餐饮服务;外国餐厅;韩国料理,050203,1,201,江汉区,武汉市江汉区江南金草帽韩式自助餐厅,"114.289516,30.581683",027-82878718,114.289516,30.581683
B0FFGSCA92,[],西马街球东小区15号底层部分,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,[],江岸区,胖哥特色主题餐厅(球场路店),"114.293287,30.598056",15327225166,114.293287,30.598056
B0HA978AP6,B001B0I6GT,江汉路61号上海三联READWAY4楼(地铁c出口),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,324,江汉区,仙隐小鹿中華の日料(江汉路三联店),"114.293356,30.578796",18571861560,114.293356,30.578796
B0FFM0RYN0,B001B0I6GT,江汉路37号3层(江汉路地铁站C口步行160米),湖北省,武汉市,餐饮服务;外国餐厅;牛扒店(扒房),050211,0,324,江汉区,菲可牛排(江汉路步行街分店),"114.294535,30.578333",027-66665606,114.294535,30.578333
B001B1C1O4,[],京汉大道1277号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,巴厘龙虾(黄浦二店),"114.309205,30.610715",027-82283775;027-82328097,114.309205,30.610715
B0FFHDX31J,B001B0ITBD,胜利街25号(江汉路地铁站D口步行200米),湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,320,江岸区,刘二串串(胜利街店),"114.293648,30.580744",13554130165;15377520621,114.293648,30.580744
B0FFFCQLEI,B001B0ITM8,汉口江汉北路渣家路132号,湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼,050119,1,320,江岸区,渣家田师傅香辣虾蟹牛蛙(渣家路总店),"114.284606,30.588125",13707198864,114.284606,30.588125
B0FFGD1AUR,B001B15QTJ,江汉二路还建楼B栋1楼3-1号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅|餐饮服务;冷饮店;冷饮店,050100|050700,1,320,江岸区,阿俪诗家(江汉路店),"114.289784,30.582906",13971682919;18086063393,114.289784,30.582906
B0FFL8KUED,B0FFF4OTF1,江汉一路57号璇宫饭店2层,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,202,江汉区,合记潮汕牛肉火锅(璇宫饭店),"114.290061,30.581419",027-62435517;16602725588,114.290061,30.581419
B0FFLM8NEM,B001B0B7WI,中山大道818号新佳丽时尚广场F5层5-58,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,1,202,江汉区,吉火寿喜烧(新佳丽时尚广场店),"114.291055,30.578398",17771731193,114.291055,30.578398
B0GR7MGXQD,B001B0I6HQ,新佳丽广场六楼扶手电梯口(江汉路地铁站G口步行80米),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,202,江汉区,西月山居(新佳丽店),"114.291063,30.578402",17362908231,114.291063,30.578402
B0FFFFY0AR,B0H1NN6LN5,前进五路2号大汉口城2层(江汉路地铁站G口步行70米),湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味),050201,0,202,江汉区,豪客来牛排(武汉大汉口新餐厅),"114.289929,30.579102",027-82288336,114.289929,30.579102
B001B16VGQ,B0FFG1X0J9,卢沟桥路28号武汉天地5栋1层,湖北省,武汉市,餐饮服务;中餐厅;广东菜(粤菜),050103,1,202,江岸区,丹青宴,"114.311303,30.607886",027-82711777,114.311303,30.607886
B0G2VGIN8N,B001B0IWGJ,江汉路257号大润发超市江汉路店一楼1004柜位,湖北省,武汉市,餐饮服务;外国餐厅;牛扒店(扒房),050211,0,201,江汉区,豪客来牛排(大润发江汉店),"114.285681,30.585032",027-85748088;15927137310,114.285681,30.585032
B001B1HBDD,[],高雄路128号(香港路地铁站B口步行220米),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,[],江岸区,味藏日本料理(高雄路店),"114.285423,30.602322",027-85711792,114.285423,30.602322
B001B16LEI,[],沿江大道134号(上海路口),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,老江夏,"114.297909,30.577819",027-51763179;027-82762188,114.297909,30.577819
B0FFJOADAB,B001B0IKZB,京汉大道解放公园小区11栋1层10-1号商网,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,320,江岸区,恭喜发财火锅(京汉店),"114.305016,30.604670",027-82327779,114.305016,30.604670
B001B0IT1Q,B001B0IWGJ,江汉路257号大润发F1层(循礼门地铁站B口旁),湖北省,武汉市,餐饮服务;快餐厅;肯德基|餐饮服务;冷饮店;冷饮店,050301|050700,0,201,江汉区,肯德基(循礼门餐厅),"114.285690,30.584810",027-85893495;027-85894750;4009208801,114.285690,30.584810
B001B044D0,B0FFFALGH5,江汉一路67号卢庄对面(江汉路地铁站E口步行350米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江岸区,久久餐厅(江汉一路),"114.291423,30.582683",027-82789492;18607133760,114.291423,30.582683
B001B0IURV,[],湖边坊路63(苗栗路地铁站B口步行470米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,一家人,"114.293456,30.601690",027-82449551;15717174132,114.293456,30.601690
B001B0BKAF,B001B15QL5,京汉大道823附5(循礼门地铁站H口步行480米),湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,1,320,江岸区,飘香鱼家常菜(安静社区店),"114.290359,30.588733",13307157109,114.290359,30.588733
B0H23DRKBI,B001B0I6HQ,中山大道818号新佳丽时尚广场F5,湖北省,武汉市,餐饮服务;外国餐厅;韩国料理,050203,0,202,江汉区,朴德善·首尔大排档(新佳丽店),"114.290734,30.578493",13260525171;15072223255,114.290734,30.578493
B0FFKT855I,[],新兴街三元里25号附1(黄浦路地铁站E口步行390米),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],江岸区,你的明治(武汉天地店),"114.305988,30.605228",13886176717,114.305988,30.605228
B001B06VGM,B001B08FX8,香港路137号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,320,江岸区,小妹酒楼(香港路店),"114.287440,30.601647",027-85798062;15337150762,114.287440,30.601647
B001B1GZX5,B001B0I6GT,江汉路步行街江汉一路19号欧利新天地1层,湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,324,江汉区,森燊记汉味烤鱼(江汉路店),"114.289457,30.581111",027-82857579,114.289457,30.581111
B0HA1CGBMH,B001B0I6GT,扬子街一号(江汉路地铁站D口步行130米),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,324,江岸区,燕舍寿司·料理店,"114.293103,30.580082",15927503316,114.293103,30.580082
B001B18PUE,B001B0AHUB,花楼街街道中山大道756号大洋百货7楼,湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味),050201,0,201,江汉区,半秋山西餐厅(大洋店),"114.290136,30.577754",027-82450197,114.290136,30.577754
B001B0I2F5,[],高雄路宝岛公园门口,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江岸区,鑫小城故事(高雄路店),"114.286283,30.596247",027-85834522;18071546330,114.286283,30.596247
B001B06XE4,B001B0I6HQ,"汉口中山大道818号新佳丽广场1,2楼",湖北省,武汉市,餐饮服务;快餐厅;肯德基,050301,0,201,江汉区,肯德基(新佳丽餐厅),"114.290720,30.578577",4009200715,114.290720,30.578577
B0I12CACVC,[],劳动街道球场路24号附楼1层7室,湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,1,[],江岸区,筋子皇烧烤,"114.294050,30.598817",15927128002,114.294050,30.598817
B0FFIMCL6F,B001B0I6GT,前进五路4号水塔街2楼,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,1,324,江汉区,巴人重庆老火锅(江汉旗舰店),"114.289455,30.579653",027-82297689;13697325880,114.289455,30.579653
B0H1OCRDET,B001B0I6GT,欧利新天地2楼(江汉路地铁站G口步行310米),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,324,江汉区,松本藏日式烧肉,"114.289178,30.580628",13517235975;13972235853,114.289178,30.580628
B0FFGXZ2ZN,B001B0I6HQ,中山大道818号新佳丽时尚广场3层,湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味)|餐饮服务;咖啡厅;咖啡厅,050201|050500,0,201,江汉区,秀玉coffee&kitchen(新佳丽时尚广场店),"114.290869,30.578711",027-82801995;13247138078;13476161877,114.290869,30.578711
B0FFI5WDGL,B001B0IWGJ,江汉路257号大润发江汉店1层2号,湖北省,武汉市,餐饮服务;快餐厅;永和豆浆,050304,0,201,江汉区,永和大王(京汉大道店),"114.285346,30.584492",027-85813288;4000979797,114.285346,30.584492
B001B1FS8Y,B0H0USJ9A0,一元街办事处天津路9号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,324,江岸区,汪小姐的后花园,"114.298842,30.583073",027-82285997,114.298842,30.583073
B0FFJM6LW8,B001B0I6HQ,中山大道818号新佳丽时尚广场4楼(近地铁2号线江汉路站),湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,1,202,江汉区,张大师鸭爪爪特色干锅(江汉路店),"114.291385,30.578459",027-82797977,114.291385,30.578459
B0FFHU69RM,B001B0IWGJ,江汉路257号大润发F1层(循礼门地铁站B口旁),湖北省,武汉市,餐饮服务;快餐厅;必胜客,050303,0,201,江汉区,必胜客(大福源店),"114.285572,30.584728",027-85841312;4009701890,114.285572,30.584728
B001B0J6ZE,B001B07YIV,中山大道818号平安大厦一楼(江汉路地铁站H口旁),湖北省,武汉市,餐饮服务;快餐厅;必胜客,050303,0,202,江汉区,必胜客(新佳丽时尚广场),"114.290772,30.578608",027-82702752;4009208809,114.290772,30.578608
B0H0C9YREL,B0FFF3X1YV,黄兴路35号(大智路地铁站A口步行490米),湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,0,320,江岸区,35号私房牛排馆(华新里店),"114.297048,30.589958",[],114.297048,30.589958
B0ID376W0T,[],江汉二路118号X118商场第1层半,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,[],江岸区,和米堂,"114.290118,30.582581",19997948603,114.290118,30.582581
B0HRDHY2ZY,B001B0I6HQ,新佳丽商场4楼迷你椰泰式大排档,湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,1,202,江汉区,迷你椰泰式大排档(江汉路店),"114.290736,30.578537",18162680200,114.290736,30.578537
B0FFF5J5JS,[],自治街前进四路240号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],江汉区,严老幺重油烧麦,"114.285246,30.581076",18707171715,114.285246,30.581076
B001B0IK1N,[],惠济路25-27号(惠济二路地铁站A口步行380米),湖北省,武汉市,餐饮服务;中餐厅;湖北菜(鄂菜),050112,0,[],江岸区,口味堂(惠济路店),"114.290196,30.609228",027-82866069,114.290196,30.609228
B001B0JTBP,B0FFIAYWZP,大智街办事处交易街27-29,湖北省,武汉市,餐饮服务;中餐厅;四川菜(川菜),050102,0,324,江岸区,巴蜀菜馆(吉庆街总店),"114.293804,30.587735",027-82784088,114.293804,30.587735
B001B15UPH,B001B0IKF2,建设大道774号(近金色华府),湖北省,武汉市,餐饮服务;中餐厅;湖北菜(鄂菜),050112,0,320,江岸区,老村长私募菜(惠济路店),"114.287491,30.608157",027-82429677,114.287491,30.608157
B0IDR5JM3K,B001B16P44,江汉路x118商场5层L504-505铺,湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味),050201,1,202,江岸区,耶耶泰·泰式大排档(江汉路店),"114.290041,30.582303",18171212806,114.290041,30.582303
B001B16PU6,B001B0JQ9D,香港路173-175号1层3号(市儿童医院斜对面),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,320,江岸区,永和大王(香港路店),"114.286429,30.603093",027-85729330;4000979797,114.286429,30.603093
B001B0JAVF,[],香港路151号(香港路地铁站B口步行330米),湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,0,[],江岸区,青莲酒家(香港路店),"114.287294,30.601809",027-82413657;027-85771117,114.287294,30.601809
B001B1HBCF,B001B0AHUB,江汉路中山大道756号大洋百货七楼,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,201,江汉区,仓桥家·锅物·烧鸟·焗寿司(中山大洋百货店),"114.289995,30.577559",027-82456930;18064000676,114.289995,30.577559
B0I1F4EQ5T,[],新江汉城1A楼2-5,湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味),050201,1,[],江汉区,GAOYUEE高越越西餐,"114.294975,30.578153",027-82889077,114.294975,30.578153
B0FFGLN3TW,B001B0II2P,江汉四路4-6号(循礼门地铁站C口步行360米),湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,320,江汉区,小龙坎(江汉路店),"114.286937,30.582615",027-82609219,114.286937,30.582615
B0FFHCU3YB,B0HAVU8R8G,中山大道1515号壹方购物中心4层,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,201,江岸区,掂档潮汕牛肉火锅(武汉壹方购物中心店),"114.310142,30.610506",[],114.310142,30.610506
B001B15UYI,[],民生路黄陂街89号,湖北省,武汉市,餐饮服务;中餐厅;综合酒楼,050101,0,[],江汉区,刘胖子(黄陂街总店),"114.294135,30.573633",027-85360207;027-85361583;18071094259,114.294135,30.573633
B001B1C1NR,B001B1BP6W,永清小路20号永清汇大厦1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,江岸区,麦当劳(永清路武商量贩餐厅),"114.300452,30.614316",027-82887298;4008517517,114.300452,30.614316
B0HU2NQLYE,B0FFFWPQ5E,花楼街198号宝利金国际公馆商铺一层6.7室,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,320,江汉区,虎白料理(江汉路店),"114.292652,30.576827",13628639991,114.292652,30.576827
B0FFH1JPA4,B001B0IKF2,建设大道742号(近金色华府),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,320,江岸区,牛者烧肉专门店(香港路店),"114.287411,30.608136",027-82210977,114.287411,30.608136
B001B0I2HH,B0FFFA1D5O,自治街219号,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,0,202,江汉区,胖锅轩(水塔店),"114.284943,30.581280",027-82777766;027-82777788,114.284943,30.581280
B0ID6DZQY2,B0FFHFHITS,建设大道668号武汉万象城外街手扶梯上2层,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,1,202,江岸区,一心烧鸟屋(万象城店),"114.281614,30.599264",027-85696366,114.281614,30.599264
B0I1RM2FPC,B001B0IK76,劳动街31号,湖北省,武汉市,餐饮服务;外国餐厅;西餐厅(综合风味),050201,1,320,江岸区,KO熊牛排手作意面,"114.297053,30.601881",18186472720,114.297053,30.601881
B001B08SM1,B001B0I6GT,京汉大道826号(循礼门地铁站C口步行180米),湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,324,江汉区,汉和京都日本料理,"114.284651,30.583387",027-82791698;027-82792658;15972088347,114.284651,30.583387
B001B0JTCE,B001B1C43G,永广里东南门旁(江汉路地铁站G口步行280米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,320,江汉区,蔡林记(万达店),"114.289386,30.576548",027-88841196;13971476652;4000171779,114.289386,30.576548
B0FFHG3NTD,B0FFKZUQ4A,卢沟桥路28号武汉天地2期9栋1层,湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,0,202,江岸区,PizzaMarzano玛尚诺(武汉天地店),"114.311812,30.607297",027-82200708;13476249240,114.311812,30.607297
B0FFHGRZ0L,B001B0IO1K,前进四路60号,湖北省,武汉市,餐饮服务;中餐厅;火锅店,050117,1,320,江汉区,水货火锅城,"114.287837,30.578406",027-82808568,114.287837,30.578406
B0FFHZSRAE,B001B0B7WI,花楼街办事处中山大道818号平安大厦,湖北省,武汉市,餐饮服务;外国餐厅;韩国料理,050203,0,202,江汉区,辛明堂洞芝士年糕火锅(江汉路店),"114.291188,30.578645",15002752870,114.291188,30.578645
B0FFF3KMOG,B001B0I6HQ,中山大道818号新佳丽广场3楼(江汉路地铁站G口旁),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,201,江汉区,百艳青花(新佳丽店),"114.290754,30.578476",027-82798306;13260683757,114.290754,30.578476
B0H1SHJYJ6,[],武汉天地专卖店南3门西北60米,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,[],江岸区,初·割烹料理(武汉天地店),"114.311620,30.607005",[],114.311620,30.607005
B0FFFV2UQK,B001B16PRO,和平大道750号绿地金融国际1层,湖北省,武汉市,餐饮服务;快餐厅;肯德基,050301,0,202,武昌区,肯德基(六零六餐厅),"114.325066,30.582615",027-86732750;4008823823;4009200715,114.325066,30.582615
