id,parent,address,pname,cityname,type,typecode,shopinfo,childtype,adname,name,location,tel,lng,lat
B0IA5DBZQ5,B001B0AH39,徐东大街与徐东一路交叉口北60米(徐东地铁站D口旁),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,徐东平价广场生鲜区,"114.345331,30.589413",18107236137,114.345331,30.589413
B0FFJVU8D4,[],宏茂巷路18栋1层1号,湖北省,武汉市,购物服务;综合市场;蔬菜市场|餐饮服务;餐饮相关场所;餐饮相关,060705|050000,0,[],武昌区,惠民通生鲜蔬菜超市,"114.343931,30.584876",[],114.343931,30.584876
B0H0VS0VCW,B001B1AS1B,友谊大道396号福客茂F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,边关月新疆炒米粉(福客茂店),"114.340716,30.586274",[],114.340716,30.586274
B0H2N7H1IQ,B001B1AS1B,友谊大道396号福客茂F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,桂林米粉螺蛳粉(福客茂店),"114.341450,30.586664",[],114.341450,30.586664
B0HDSH7YTW,B001B1AS1B,友谊大道福客茂3楼3号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,202,武昌区,盖式妈妈18道精品拌饭(武汉徐东店),"114.340818,30.586256",[],114.340818,30.586256
B0HK3LUHPN,B001B1AS1B,友谊大道396号福客茂F4,湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,0,202,武昌区,Kran chicken韩国炸鸡(福客茂店),"114.340872,30.586642",[],114.340872,30.586642
B0HKUSX1G1,B001B1AS1B,友谊大道396号福客茂F4,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,大魔王长沙小碗菜,"114.340963,30.586678",[],114.340963,30.586678
B0H1M92SH2,B001B1AS1B,友谊大道396号福客茂F3,湖北省,武汉市,餐饮服务;外国餐厅;外国餐厅,050200,0,202,武昌区,烹花雪月石锅拌饭(福客茂店),"114.340951,30.586665",[],114.340951,30.586665
B0GK1L1EJ3,B001B1AS1B,友谊大道396号福客茂F3,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,萌小牛嫩牛五方(福客茂店),"114.340927,30.586306",[],114.340927,30.586306
B0H0APPGBG,B001B1AS1B,友谊大道396号福客茂F4,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,韩式部队火锅&拌饭(福克茂店),"114.341376,30.586329",[],114.341376,30.586329
B0GDR1DFWX,B001B1AS1B,友谊大道396号福客茂F4,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,爹爹炒饭(徐东店),"114.341227,30.586433",[],114.341227,30.586433
B0FFKMCTNR,B001B1AS1B,友谊大道396号福客茂1楼步行街,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,三宝蟹脚面(福客茂店),"114.341235,30.586488",18827330674,114.341235,30.586488
B0HR3ZBFYB,B001B1AS1B,福客茂2楼(有家便利店旁客梯上),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,1,202,武昌区,你的明治(福客茂店),"114.340715,30.586517",13343479491;19945004253,114.340715,30.586517
B0IA3XK1KQ,[],友谊大道396号福客茂F4,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,龙门阵·八十八道菜(福客茂店),"114.341138,30.586619",18171144521,114.341138,30.586619
B0HRH41BF2,B001B1AS1B,友谊大道396号福客茂F3,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,小欢喜火锅冒菜·麻辣烫(福客茂店),"114.340951,30.586665",[],114.340951,30.586665
B0IA4MMHB4,B001B1AS1B,徐东福客茂3层303号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,海的一拌·捞汁海鲜(徐东福客茂店),"114.340727,30.586165",[],114.340727,30.586165
B0IGMD4GAK,B001B1AS1B,友谊大道396号福客茂1楼1号商铺,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,王都旺淮南牛肉汤(徐东店),"114.341393,30.586847",15225205171,114.341393,30.586847
B0HDH7FDKA,B001B1AS1B,徐家棚街街道福客茂二楼19号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,麦道源煲仔饭(福客茂店),"114.341026,30.586907",13147136118,114.341026,30.586907
B0FFLHGEA3,B001B1AS1B,福客茂西门(徐东地铁站出入口步行430米),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,202,武昌区,大红冒火锅冒菜麻辣烫(徐东店),"114.340732,30.586272",[],114.340732,30.586272
B0H0RUBPAN,B001B1AS1B,友谊大道福客茂(徐东地铁站出入口步行290米),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,青年炸鸡,"114.340673,30.586523",[],114.340673,30.586523
B0FFK7RXSG,B001B1AS1B,福客茂1层19号商铺(徐东地铁站出入口步行290米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,202,武昌区,优吾优奶茶炸鸡简餐(徐东店),"114.341480,30.586690",[],114.341480,30.586690
B0HRL51ANG,B001B1AS1B,福客茂4楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,偶遇饭先森·干锅焖饭(徐东店),"114.340675,30.586447",[],114.340675,30.586447
B0H0754CGM,B001B1AS1B,徐家棚街团结村福星惠誉国际城k2地块第4幢/单元2层13号房福客茂二楼辣上瘾麻辣香锅旁,湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼,050119,0,202,武昌区,林记潜江油焖大虾(徐东店),"114.341117,30.586738",[],114.341117,30.586738
B0FFKT2EWT,B001B1AS1B,徐家棚街街道友谊大道福客茂内街二楼(咖啡陪你对面),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,暖心汤馆(福客茂店),"114.340667,30.586785",[],114.340667,30.586785
B0G3VB9U5C,[],友谊大道辅路与宏茂巷交叉口东140米,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],武昌区,俏夫子,"114.342730,30.588025",[],114.342730,30.588025
B0G11DDJ2V,B001B1AS1B,福客茂四楼19号(徐东地铁站出入口步行290米),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,叶先森剁椒卤汁拌饭(福客茂店),"114.341614,30.586628",18079003390,114.341614,30.586628
B0H2ZA9XZJ,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢徐东福客茂二楼17号商铺,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,八佰秦·油泼面(惠誉国际城店),"114.341006,30.586658",13477007776,114.341006,30.586658
B0FFLPGGBW,B001B0AH39,徐东大街7号中商徐东平价广场F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,洪山区,鸭血粉丝小笼包(中商徐东平价广场店),"114.344937,30.590733",[],114.344937,30.590733
B0HKUZUNVH,[],徐东大街7号中商徐东平价广场F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,友之缘小碗菜(中商徐东平价广场店),"114.345179,30.590793",[],114.345179,30.590793
B0H33GR8JD,B001B0AH39,徐东大街7号中商徐东平价广场F1(徐东地铁站D口旁),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,洪山区,鲜鱼糊汤粉(中商徐东平价广场店),"114.344938,30.590740",[],114.344938,30.590740
B0I6B7PCLR,[],徐东大街7号中商徐东平价广场F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,热卤拌饭(中商徐东平价广场店),"114.345179,30.590793",[],114.345179,30.590793
B0HKVH7GQP,[],徐东大街7号中商徐东平价广场F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,Lufu炒饭(中商徐东平价广场店),"114.345179,30.590793",[],114.345179,30.590793
B0FFGHMWHM,B001B0AH39,徐东大街7号中商徐东平价广场F1(徐东地铁站D口旁),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,洪山区,味湘居臭豆腐(中商徐东平价广场店),"114.344766,30.590580",[],114.344766,30.590580
B0H0M5J12U,B001B0AH39,徐东中商平价1层31号商铺(徐东地铁站D口旁),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,202,洪山区,研卤堂(武汉中商徐东平价店)美味堂(中商徐东平价广场店),"114.345209,30.589157",17771796793,114.345209,30.589157
B0HKLSS5MX,[],徐东二路与徐东大街交叉口北约120米,湖北省,武汉市,餐饮服务;快餐厅;吉野家,050309,0,[],洪山区,吉野家(徐东店),"114.346802,30.588650",027-86629626,114.346802,30.588650
B001B1AFC1,[],徐家棚街团结村福星惠誉国际城k2地块第5幢/单元2层19号房,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],武昌区,煌品粒粒香煲仔饭(徐东店),"114.341057,30.586629",13147136118,114.341057,30.586629
B0H2OK837U,B001B0I0Y9,和平街道徐东新世界百货一楼,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,202,洪山区,奈雪的茶(新世界百货徐东PRO店),"114.346405,30.588789",15872404991,114.346405,30.588789
B0FFHQ9X0K,B001B0AH39,徐东大街7号中商徐东平价广场F1层,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,201,洪山区,特色腰花煲(户部巷徐东店),"114.344975,30.590748",[],114.344975,30.590748
B0H3ZUEO2W,B001B1AS1B,徐家棚街团结村福星惠誉国际城k2地块第五栋/单元3层3号房,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,武昌区,左炸右拌炸串拌饼(徐东店),"114.341105,30.586726",[],114.341105,30.586726
B0HA3U3YGW,[],徐家棚街团结名居桔园6号门面,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,[],武昌区,壹宾犟人烧烤研究所(徐东店),"114.342218,30.585828",18186123768,114.342218,30.585828
B0H6XZVL5O,[],徐家棚团结村福星惠誉国际城K2地块第4幢/单元2层11号、12号房,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],武昌区,patty&co手工汉堡(徐东店),"114.341126,30.586344",17707231717,114.341126,30.586344
B0H3ZUFIT3,[],徐家棚街团结村福星惠誉国际城K2地块第5幢/单元4层16号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,咔嘣脆皮鸡烤肉拌饭(徐东店),"114.340712,30.586558",[],114.340712,30.586558
B0H3ZUFISC,[],团结村福星惠誉国际城K2地块5栋3层15室,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,ZCSALAD主厨·轻食(徐东店),"114.341517,30.586696",[],114.341517,30.586696
B0G23REA50,[],徐家棚街团结村福星惠誉国际城K2地块5栋2层13室,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,江川右·一家有态度的粥店(徐东店),"114.341225,30.586433",18164090377,114.341225,30.586433
B0H3Z9HU86,[],徐东一路欧洲花园,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],洪山区,酱酱姐卤味(徐东一路店),"114.348339,30.590328",[],114.348339,30.590328
B0FFGHJ6DP,B001B0I0Y9,徐东大街新世界百货门口B1楼(徐东地铁站H2口旁),湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,新食代砂锅(聚香隆美食城徐东店),"114.346543,30.588235",[],114.346543,30.588235
B0G17DX9OH,[],徐东一路金银岛花园3栋芙蓉兴盛超市旁,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,襄樊牛肉面(徐东一路店),"114.348395,30.590563",13554633304,114.348395,30.590563
B0H29Y6332,B001B0J4DQ,和平街道徐东路7号1栋负1层1号商铺,湖北省,武汉市,餐饮服务;外国餐厅;日本料理,050202,0,202,洪山区,金鲜生外带寿司&日料食堂(徐东路店),"114.346230,30.588351",[],114.346230,30.588351
B0H1M7ZGGT,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元3层8号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,C味·鲜虾鱿鱼煲(徐东店),"114.341286,30.587216",[],114.341286,30.587216
B0HRUHGMN2,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元1层11号房,湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,202,武昌区,汤哥哥麻辣烫(徐东店),"114.341390,30.586440",13098309222,114.341390,30.586440
B0G3MAW9TZ,B001B0I0Y9,和平街道徐东新世界百货负一层2号商铺,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,1,202,洪山区,Lucky韩式炸鸡(徐东店),"114.346666,30.588289",[],114.346666,30.588289
B0H33CX8TX,[],宏茂巷与宏昌路交叉口西120米,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],武昌区,王都旺淮南牛肉汤,"114.341860,30.585987",[],114.341860,30.585987
B0HD3BNOJ1,[],徐家棚街团结村福星惠誉国际城K2地块5栋3层2室,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],武昌区,炒饭先生(徐东店),"114.341093,30.586623",18571536385;18131218893,114.341093,30.586623
B0FFJN8AL6,B001B0I0Y9,和平街道徐东二路9号新世界百货(徐东店)负一楼新食界美食城,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,洪山区,广东烧鹅饭(徐东店),"114.346642,30.588166",15007151506,114.346642,30.588166
B0HUACC2RX,B001B0I0Y9,徐东大街新世界百货徐东店负一楼新食界美食城,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,酸小七果味酸汤鱼(徐东新世界百货店),"114.346417,30.588361",13260640036,114.346417,30.588361
B0FFLMGIZI,[],徐东大街7号(徐东地铁站C2口步行130米),湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,程家牛肉(徐东店),"114.346177,30.589365",15871377710,114.346177,30.589365
B0HRFX3LK9,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元2层5号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,干饭人麻辣香锅(福客茂店),"114.341075,30.586669",[],114.341075,30.586669
B0HGSC6OLZ,B001B0AH39,徐东一路中商徐东平价广场,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,杨永兴黄陂三鲜(中商徐东店),"114.344380,30.590348",[],114.344380,30.590348
B0FFHQ9WZZ,B001B0AH39,徐东路7号中商平价1楼,湖北省,武汉市,餐饮服务;糕饼店;糕饼店|餐饮服务;甜品店;甜品店,050800|050900,0,201,洪山区,工匠面包(徐东店),"114.345155,30.589483",027-88106909;18827603097,114.345155,30.589483
B0HROXRAZ0,[],"徐东小区三期14,17栋1-1",湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],武昌区,陈黑皮牛杂面,"114.343695,30.585317",13971467880,114.343695,30.585317
B0H1T5GWBV,B001B0I0Y9,和平街道徐东一路新食界美食城负一层,湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,0,202,洪山区,湘味小碗菜(徐东店),"114.346980,30.588318",13100671600,114.346980,30.588318
B0G3SXZML9,[],徐东一路(时尚欧洲),湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],洪山区,王记饼屋(徐东一路店),"114.347514,30.590135",[],114.347514,30.590135
B0G3VBAVLJ,B001B1AS1B,宏茂巷与友谊大道交叉口东南120米,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,Cobq炸鸡,"114.341711,30.586806",[],114.341711,30.586806
B0H1OMQUO1,B001B0J4DQ,和平街道徐东路7号1栋负1层1号商铺,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,礼陳留·港式牛腩煲·牛杂煲(徐东店),"114.346602,30.588679",[],114.346602,30.588679
B0FFKSF6HH,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元3层4号楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,鱼美瑶烤鱼(徐东店),"114.340494,30.586287",[],114.340494,30.586287
B0H2LY2S6S,[],徐家棚街团结村福星惠誉国际城K2地块第5幢/单元4层9号房,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,烤了只鸭(徐东店),"114.340712,30.586558",[],114.340712,30.586558
B0H1MRYNXL,[],团结村福星惠誉国际城K2地块4栋2层14室,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,可心汤馆(徐东店),"114.340522,30.586499",[],114.340522,30.586499
B0FFM8JX79,B001B1AS1B,徐家棚街团结村福星惠誉国际城k2地块第5幢1层17号,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,柳螺贝贝螺蛳粉(徐东店),"114.341528,30.586744",18062572097,114.341528,30.586744
B0H3M59QZZ,B001B0AH39,和平乡徐东路7号4栋1层01-008号商铺(中商徐东平价广场),湖北省,武汉市,餐饮服务;糕饼店;糕饼店,050800,0,202,洪山区,皇冠幸福里(100徐东店),"114.344621,30.590527",027-88600463,114.344621,30.590527
B0FFKHGJSA,B001B19J8N,友谊大道与才华街交叉口西南约200米,湖北省,武汉市,餐饮服务;咖啡厅;咖啡厅,050500,0,312,洪山区,纽宾凯徐东国际酒店-咖啡吧,"114.345556,30.591652",[],114.345556,30.591652
B0FFHUFQD1,B001B0AH39,徐东大街7号中商平价广场,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,1,201,洪山区,1点点(徐东中商平价店),"114.344546,30.590412",17786528839,114.344546,30.590412
B0HD3KOI3J,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元3层7号房,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,武昌区,鸡百万叫花鸡(徐东店),"114.341389,30.587309",[],114.341389,30.587309
B0GKX7FDY8,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元2层14号房,湖北省,武汉市,餐饮服务;糕饼店;糕饼店,050800,0,202,武昌区,熊猫嘟纳厚蛋吐司(徐东店),"114.341069,30.586741",18086029669,114.341069,30.586741
B0FFHQ9X0L,B001B0AH39,徐东大街7号中商徐东平价广场1层,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,201,洪山区,正新鸡排(中商徐东平价广场店),"114.344894,30.590763",15926298687;15172323893,114.344894,30.590763
B0H2A78TIC,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元4层6号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,虎爷精致便当(徐东店),"114.340910,30.586608",[],114.340910,30.586608
B0H251NX3E,B001B0I0Y9,徐东一路新世界百货(新食界美食城内)(徐东店),湖北省,武汉市,餐饮服务;中餐厅;湖南菜(湘菜),050108,0,202,洪山区,渔人炊烟,"114.346402,30.588508",[],114.346402,30.588508
B0FFGXCUPJ,B001B0I0Y9,徐东路31号徐东新世界百货一楼,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,201,洪山区,CoCo都可(新世界徐东店),"114.346791,30.588421",18986013415,114.346791,30.588421
B0G22KRJ7C,[],武汉大道徐东地铁站A出口负一楼,湖北省,武汉市,餐饮服务;糕饼店;糕饼店,050800,0,[],武昌区,尚酥坊中式糕点(徐东店),"114.345473,30.588095",13164159673,114.345473,30.588095
B0FFG6BT6I,B001B0AH39,徐东大街7号中商徐东平价广场F1层,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,201,洪山区,周黑鸭(武汉洪山区徐东平价广场店),"114.344434,30.590288",4001717917;027-86735870,114.344434,30.590288
B0HDH6CBSN,[],宏茂巷与宏昌路交叉口东南约140米,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,可晨包子(徐东古玩城店),"114.343913,30.584752",[],114.343913,30.584752
B0FFHS0NC1,B001B0AH39,徐东路7号中商平价一楼外围商铺,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,洪山区,华莱士(徐东中商店),"114.344585,30.589932",15527769381;18171187664,114.344585,30.589932
B0FFJ1HTT2,[],徐东商圈友谊大道徐东村小区,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,桥头排骨(徐东店),"114.345395,30.591447",15392945530,114.345395,30.591447
B0I6HHY138,B001B0AH39,徐东中商平价超市,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,市井婆豆沙牛乳(徐东店),"114.344447,30.590327",13125009180,114.344447,30.590327
B0HGTCAZ64,B001B1AS1B,徐家棚街团结村福星惠誉国际城k2地块第五幢单元二层16号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,炅爸爸·擂椒拌饭(徐东店),"114.341179,30.586627",[],114.341179,30.586627
B0HRO7MCOE,B001B0J4DQ,和平街道徐东路7号1栋负1层1号商铺,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,皮皮炒饭(徐东新世界店),"114.346602,30.588679",[],114.346602,30.588679
B0H2JSTQMI,B001B0I0Y9,徐东大街31号新世界百货一层,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,味千拉面(徐东大街新世界店),"114.346865,30.588346",027-51891594,114.346865,30.588346
B0H69XMSSC,[],团结村宏茂巷王家墩48号1楼,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,长沙小碗菜(徐东品质店),"114.342851,30.586185",15527076870;17762569494,114.342851,30.586185
B0H27YUH9Y,B001B1AS1B,徐家棚团结村福星惠誉国际城K2地块第4幢/单元1层12号房,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,武昌区,南膳房北京烤鸭(福客茂店),"114.340712,30.586558",[],114.340712,30.586558
B0HGZ7452Y,B001B0AH39,徐东大街7号中商徐东平价广场F1,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,老乡鸡(武汉徐东店),"114.344621,30.590323",4007661777;17786455300;13955491731,114.344621,30.590323
B0FFKTD6KT,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元4层10号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,大掌柜凉皮肉夹馍(徐东店),"114.340963,30.586896",18256840062;15256871872,114.340963,30.586896
B0HGFB3K8M,[],徐东大街聚香隆美食广场负一楼新世纪百货边,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],洪山区,江边炉鱼(徐东店),"114.346590,30.588260",[],114.346590,30.588260
B0FFF5WNRW,[],汪家墩地铁站N口步行160米,湖北省,武汉市,餐饮服务;中餐厅;特色/地方风味餐厅,050118,0,[],武昌区,汉口老街烧烤(徐东桔园店),"114.347544,30.584243",15071032034,114.347544,30.584243
B0H10XXL4M,B001B0J4DQ,和平街道徐东路7号1栋负1层1号商铺,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,呷地道炸炸炸(徐东店),"114.346602,30.588679",[],114.346602,30.588679
B0FFGZPCOE,[],徐家棚街徐东三期1号楼底层商业网点7号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,口福堂厨房,"114.344517,30.586259",027-86771678;15871815788,114.344517,30.586259
B0HR7AOL5B,B001B0I0Y9,徐东新世界百货新食界美食城外卖档口8号,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,202,洪山区,箐花轻厨(徐东店),"114.346414,30.588272",15102767281,114.346414,30.588272
B0FFKCTS1B,B001B0AH39,和平乡徐东路7号武汉中商平价徐东平价广场有限公司,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,大米先生(徐东中商平价店),"114.344759,30.590601",15025398050,114.344759,30.590601
B0H2PDOW7D,B001B0I0Y9,徐东大街与徐东一路交叉口东120米,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,陆小姐麻辣香锅,"114.346576,30.588766",[],114.346576,30.588766
B0H1RU9EDE,[],团结名居竹园3栋16号门面一楼附2号,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],武昌区,初晴轻食(徐东店),"114.339728,30.586136",13774072429,114.339728,30.586136
B0HDDG8W0A,[],徐东大街7号中商平价广场1层(工匠面包旁)麦当劳,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,[],洪山区,喜姐炸串(徐东店),"114.345287,30.589363",13554106133,114.345287,30.589363
B0G064KZFS,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元2层15号房,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,韦小堡炸鸡汉堡(福客茂店),"114.341028,30.586750",17720523619,114.341028,30.586750
B0FFFYE9CP,B001B0I0Y9,徐东大街31号新世界百货1层,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,201,洪山区,大米先生(徐东新世界店),"114.347427,30.588481",18581292188,114.347427,30.588481
B0FFKNS8PO,[],徐东大街宏昌路宏茂巷348号,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,[],武昌区,写青春台式奶茶(徐东店),"114.343693,30.585287",13971665456,114.343693,30.585287
B001B19RCG,[],徐家棚街团结名居桔园1号门面1楼,湖北省,武汉市,餐饮服务;中餐厅;海鲜酒楼,050119,0,[],武昌区,馒头海鲜坊(徐东店),"114.342898,30.585535",18327002108,114.342898,30.585535
B0H23NRH8I,B001B0AH39,徐东大街7号中商徐东平价广场F1,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,洪山区,米国现煮煲仔饭(徐东平价店),"114.345241,30.589444",13554192314,114.345241,30.589444
B0H1K74YSQ,B001B0AH39,徐东路7号中商平价广场一楼宫拉拉蒜香炸鸡店,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,1,202,洪山区,宫拉拉蒜香炸鸡(徐东店),"114.345332,30.589350",15271238778,114.345332,30.589350
B0G39PKWPP,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元3层8号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,202,武昌区,牛把头煲汁牛三鲜(福客茂店),"114.340992,30.586348",13098301000,114.340992,30.586348
B0H01XRLKW,B001B0I0Y9,徐东大街与徐东一路交叉口东约100米,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,1,202,洪山区,墨茉点心局(新世界徐东店),"114.346458,30.588828",17762435932,114.346458,30.588828
B0H1M92FVE,[],徐家棚街团结村福星惠誉国际城K2地块第5幢/单元1层1号房,湖北省,武汉市,餐饮服务;中餐厅;中餐厅,050100,0,[],武昌区,蔡汉文早餐小碗菜(福客茂店),"114.340503,30.585995",[],114.340503,30.585995
B0FFJ968ZZ,B001B0I0Y9,徐东大街与徐东二路交叉口西北约60米,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,202,洪山区,绝味鸭脖(徐东新世界店),"114.346620,30.588119",[],114.346620,30.588119
B0HD1X49Y1,B001B1AS1B,徐家棚街团结村福星惠誉国际城K2地块第5幢/单元4层7号房,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,武昌区,叫了个炸鸡汉堡(福克茂店),"114.341008,30.586631",18171019050,114.341008,30.586631
