id,parent,address,pname,cityname,type,typecode,shopinfo,childtype,adname,name,location,tel,lng,lat
B001B17FJM,[],关山大道1号光谷软件园1.1期产业楼A4栋1层1-2号,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,[],洪山区,麦当劳(光谷软件园餐厅),"114.406457,30.474021",027-87172788;4000517117;4008517517,114.406457,30.474021
B001B16MM9,B001B16O5P,珞狮南路147号未来城购物中心1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,洪山区,麦当劳(武汉未来城餐厅),"114.353361,30.525194",4000517117;027-87862836,114.353361,30.525194
B001B16LP3,B001B086CW,江汉路129号中心百货江汉路店1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,江汉区,麦当劳(中心百货餐厅餐厅),"114.290083,30.581513",4000517117;027-82779843,114.290083,30.581513
B001B15YDL,B001B0I5PB,司门口解放路464号假日乐园购物广场1-2层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,武昌区,麦当劳(武昌解放路餐厅),"114.299856,30.547408",027-88878577;4008517517,114.299856,30.547408
B001B0JIPV,[],纺织路1号,湖北省,武汉市,餐饮服务;快餐厅;麦当劳|餐饮服务;冷饮店;冷饮店,050302|050700,0,[],洪山区,麦当劳(民院路华罗利餐厅),"114.396109,30.483406",027-87587068;4000517117;4008517517,114.396109,30.483406
B001B0IR9I,[],广埠屯113号(广埠屯地铁站J口旁),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,[],洪山区,麦当劳(洪山商场餐厅),"114.363713,30.523327",4000517117;4008517517;027-87871977,114.363713,30.523327
B001B0IQZF,[],水果湖横路11号(洪山路地铁站D口步行120米),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,[],武昌区,麦当劳(水果湖餐厅),"114.343669,30.547425",027-87840578;4000517117;4008517517,114.343669,30.547425
B001B0I3QC,B001B0IUDX,汉阳大道469号(五里墩地铁站B口步行250米),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,320,汉阳区,麦当劳(武汉五里墩得来速餐厅),"114.244892,30.552199",027-84843939,114.244892,30.552199
B001B0I1YM,B0HBY7GPHV,解放大道374号汉商武展购物中心B1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,江汉区,麦当劳(展览馆餐厅),"114.273535,30.581655",4000517117;4008517517;027-85856698,114.273535,30.581655
B001B0702X,[],和平大道武钢大学斜对面(红钢城地铁站A口步行100米),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,[],青山区,麦当劳(红钢城餐厅),"114.400413,30.638296",027-86865268;4000517117;4008517517,114.400413,30.638296
B001B06S46,B001B0IZPO,常青路45号居然之家F1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,江汉区,麦当劳(武商百盛餐厅),"114.251731,30.608280",027-83516898;027-83528379;4000517117,114.251731,30.608280
B001B06PZF,B0FFM6IBWB,和平大道569号(建设二路地铁站D口步行50米),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,青山区,麦当劳(武汉建二店),"114.375780,30.624780",4000517117;027-86868036,114.375780,30.624780
B001B06M7N,B001B0AH39,徐东大街7号中商徐东平价广场F1层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,洪山区,麦当劳(徐东路餐厅),"114.345484,30.589347",027-86821778;4008517517,114.345484,30.589347
B001B06HJS,B001B063DA,解放大道686号世贸广场F2层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,江汉区,麦当劳(武汉世贸广场餐厅),"114.268831,30.580472",027-85448298,114.268831,30.580472
B0FFHMUXUK,B0FFHC4CPV,卓刀泉南路15号(虎泉地铁站D口步行100米),湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,202,洪山区,麦当劳甜品站(虎泉街),"114.369774,30.513507",[],114.369774,30.513507
B0G3RHAMCA,B001B0J07F,民权街办事处江汉路新佳丽广场负一楼,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,324,江汉区,麦当劳甜品站(屈臣氏店),"114.293075,30.578554",[],114.293075,30.578554
B0FFK7X431,B001B16O5P,珞狮南路147号未来城购物公园F1,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,洪山区,麦当劳甜品站(未来城购物公园店),"114.353373,30.525197",[],114.353373,30.525197
B0HKD5Y8C5,B0FFKHML3J,东湖新技术开发区华师园北路13号铁神科技园1楼,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,320,江夏区,麦当劳铁神科技园餐厅,"114.399027,30.457798",13294151958,114.399027,30.457798
B001B16NKP,B001B0IIVV,徐东大街18号销品茂B1层(徐东地铁站D口旁),湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,武昌区,麦当劳甜品站(徐东一路),"114.342841,30.587770",[],114.342841,30.587770
B0FFJ9QKQW,B001B1FTN7,徐东大街120号群星城1层el1-10b,湖北省,武汉市,餐饮服务;快餐厅;麦当劳|餐饮服务;冷饮店;冷饮店,050302|050700,0,201,武昌区,麦当劳甜品站(群星城店),"114.349841,30.584406",[],114.349841,30.584406
B0FFGKTOF5,B001B15YCV,中山路534号武昌站B1层,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,201,武昌区,麦当劳甜品站(武昌站),"114.317778,30.529559",[],114.317778,30.529559
B001B1C5WE,[],恒安路146号中央花园南湖都会购物广场1楼,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,[],武昌区,麦当劳甜品站(南湖店),"114.314533,30.511059",027-88028598,114.314533,30.511059
B0FFG4BGOF,B0FFFGULCQ,将军路街办事处金银潭大道1号永旺梦乐城金银潭店3层303号,湖北省,武汉市,餐饮服务;甜品店;甜品店|餐饮服务;冷饮店;冷饮店,050900|050700,0,201,东西湖区,麦当劳甜品站(武汉永旺梦乐城),"114.238788,30.650257",[],114.238788,30.650257
B0FFIKU31J,B0FFFFP4W9,白沙洲大道404号万隆广场F1,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,202,武昌区,麦当劳甜品站(万隆广场店),"114.303429,30.519461",027-88611862,114.303429,30.519461
B0FFGFRHRK,[],光谷西班牙风情街斗牛士广场,湖北省,武汉市,餐饮服务;甜品店;甜品店,050900,0,[],洪山区,麦当劳甜品站(斗牛士广场店),"114.405783,30.502620",13429820028,114.405783,30.502620
B0FFLAAGFI,B0GKVC58OO,解放大道32号凯德广场F3,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,硚口区,麦当劳甜品站(凯德广场西城餐厅),"114.194223,30.597624",[],114.194223,30.597624
B0FFHJZ7JM,B0FFI7V0MH,丁字桥南路520号泛悦Mall·南湖店F1,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,202,武昌区,麦当劳甜品站(丁字桥南路店),"114.325180,30.506284",027-88430916,114.325180,30.506284
B0FFKDN2IA,B0FFG9ICGE,金桥大道15号永旺梦乐城F1,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,202,江岸区,麦当劳甜品站(永旺梦乐城金桥店),"114.284078,30.631431",[],114.284078,30.631431
B0HU19DYOV,B001B0JLTD,解放大道与万人宿舍东路交叉口东南160米,湖北省,武汉市,餐饮服务;冷饮店;冷饮店,050700,0,202,硚口区,麦当劳甜品站(中百仓储店),"114.199892,30.595398",[],114.199892,30.595398
B001B1BP6T,B001B16OLG,汉阳大道139号汉商银座购物中心,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,202,汉阳区,麦当劳甜品站(汉商银座店),"114.267799,30.549438",[],114.267799,30.549438
B0IG5UJWFK,[],汉阳大道与鹦鹉大道交叉口东南40米,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,[],汉阳区,麦当劳甜品站(钟家村店),"114.266556,30.549376",[],114.266556,30.549376
B0I6XZAEFJ,[],民族大道与纺织路交叉口东南80米,湖北省,武汉市,餐饮服务;快餐厅;快餐厅,050300,0,[],洪山区,甜品站,"114.396111,30.483488",027-87587068,114.396111,30.483488
B0FFI2Q8HG,B0FFLDMJPV,江城大道408号永旺梦乐城B馆3F层,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,201,汉阳区,麦当劳甜品站(永旺梦乐城B馆),"114.204635,30.502061",027-84786366,114.204635,30.502061
B0FFGWJHIC,B001B0I6GT,中山大道608号新民众乐园F1层01-01号,湖北省,武汉市,餐饮服务;冷饮店;冷饮店|餐饮服务;甜品店;甜品店,050700|050900,0,324,江汉区,麦当劳甜品站(新民众乐园),"114.287005,30.576069",[],114.287005,30.576069
B0ID77KGA7,[],巨龙大道88号名流人和天地二期商业广场内,湖北省,武汉市,餐饮服务;餐饮相关场所;餐饮相关,050000,0,[],黄陂区,麦当劳名流人和天地二期得来速餐厅(入口),"114.277403,30.708737",[],114.277403,30.708737
B0IA2M35JN,B0FFGB9HTO,罗家咀路22号星悦城K4地块T1栋1层商7号,湖北省,武汉市,餐饮服务;快餐厅;麦当劳,050302,0,320,江岸区,麦当劳星悦城餐厅,"114.267625,30.638695",4009200205;027-85620196;13995599660,114.267625,30.638695
